date,daily_sales,cost_of_sales,net_profit,project_name
2011-05-27,2796.86,2125.72,671.14,Proj6
2011-05-31,2835.3,2047.02,788.28,Proj8
2011-06-01,2769.19,1989.96,779.23,Proj2
2011-06-02,2773.31,1792.41,980.9,Proj4
2011-06-03,4645.726000000001,4603.325,891.45,Proj9
2011-06-06,2702.56,2086.8,615.76,Proj4
2011-06-07,2701.56,2237.7,463.86,Proj3
2011-06-08,2675.38,1965.89,709.49,Proj8
2011-06-09,2684.87,1837.79,847.08,Proj4
2011-06-10,3172.476,3527.622,683.94,Proj5
2011-06-13,2639.69,1951.61,688.08,Proj7
2011-06-14,2678.72,1874.3,804.42,Proj2
2011-06-15,4473.482,5400.375,471.31,Proj9
2011-06-16,2623.7,2107.8,515.9,Proj4
2011-06-17,2616.48,1927.93,688.55,Proj7
2011-06-20,2629.66,1934.25,695.41,Proj1
2011-06-21,2687.26,2050.08,637.18,Proj1
2011-06-22,4537.623,6230.85,176.85,Proj9
2011-06-23,2686.75,2195.41,491.34,Proj7
2011-06-24,3183.468,3599.478,653.18,Proj5
2011-06-27,2688.28,2086.48,601.8,Proj2
2011-06-28,2729.31,2155.02,574.29,Proj3
2011-06-29,2740.49,1833.8,906.69,Proj3
2011-06-30,4714.9839999999995,5909.674999999999,409.65,Proj9
2011-07-01,2816.03,2105.76,710.27,Proj8
2011-07-05,2825.77,2035.0,790.77,Proj2
2011-07-06,2834.02,2346.42,487.6,Proj2
2011-07-07,2872.66,2126.88,745.78,Proj3
2011-07-08,2859.81,3020.39,-160.58,Proj1
2011-07-11,3363.144,4165.182,488.63,Proj5
2011-07-12,2781.91,2083.38,698.53,Proj3
2011-07-13,2796.92,1828.72,968.2,Proj1
2011-07-14,2762.67,1945.98,816.69,Proj2
2011-07-15,2789.8,2091.7,698.1,Proj1
2011-07-18,2765.11,2238.09,527.02,Proj6
2011-07-19,2826.52,2391.38,435.14,Proj2
2011-07-20,2814.23,2121.06,693.17,Proj4
2011-07-21,2834.43,2067.46,766.97,Proj8
2011-07-22,2858.83,1775.46,1083.37,Proj2
2011-07-25,2842.8,2522.08,320.72,Proj3
2011-07-26,2839.96,2018.25,821.71,Proj4
2011-07-27,2764.79,2332.6,432.19,Proj7
2011-07-28,2766.25,2211.57,554.68,Proj1
2011-07-29,2756.38,1876.94,879.44,Proj2
2011-08-01,3293.532,3827.0519999999997,618.48,Proj5
2011-08-02,3203.0879999999997,3286.548,843.38,Proj5
2011-08-03,2693.07,1908.47,784.6,Proj8
2011-08-04,2556.39,1751.36,805.03,Proj3
2011-08-05,4305.097,4978.2,541.13,Proj9
2011-08-08,2357.69,1893.88,463.81,Proj6
2011-08-09,2482.52,2142.71,339.81,Proj3
2011-08-10,2381.05,1583.08,797.97,Proj3
2011-08-11,4237.556,4913.575,527.25,Proj9
2011-08-12,2507.98,1997.8,510.18,Proj7
2011-08-15,2555.2,2024.59,530.61,Proj4
2011-08-16,3028.14,3656.016,492.33,Proj5
2011-08-17,2511.48,1735.87,775.61,Proj7
2011-08-18,2380.43,1484.06,896.37,Proj8
2011-08-19,2341.84,2021.05,320.79,Proj4
2011-08-22,2345.38,1729.94,615.44,Proj2
2011-08-23,2446.06,1766.49,679.57,Proj4
2011-08-24,2467.69,1678.24,789.45,Proj1
2011-08-25,2903.556,3233.826,623.06,Proj5
2011-08-26,2479.85,1558.76,921.09,Proj4
2011-08-29,2562.11,1683.78,878.33,Proj7
2011-08-30,2576.11,1557.57,1018.54,Proj1
2011-08-31,2579.46,1726.35,853.11,Proj1
2011-09-01,2546.04,2289.81,256.23,Proj6
2011-09-02,2976.3959999999997,3275.0640000000003,660.85,Proj5
2011-09-06,2473.83,1605.62,868.21,Proj1
2011-09-07,2548.94,1812.36,736.58,Proj1
2011-09-08,2529.14,2007.12,522.02,Proj8
2011-09-09,2467.99,1715.86,752.13,Proj2
2011-09-12,2495.09,1778.56,716.53,Proj1
2011-09-13,2532.15,2208.15,324.0,Proj6
2011-09-14,4373.335,4840.775,636.24,Proj9
2011-09-15,4432.019,5805.349999999999,284.93,Proj9
2011-09-16,2622.31,1835.34,786.97,Proj3
2011-09-19,2612.83,1664.75,948.08,Proj2
2011-09-20,2590.24,1812.41,777.83,Proj4
2011-09-21,2538.19,1800.05,738.14,Proj2
2011-09-22,2455.67,1723.06,732.61,Proj3
2011-09-23,4221.491,4712.3,598.31,Proj9
2011-09-26,2516.69,1791.47,725.22,Proj3
2011-09-27,4329.611,4729.925,654.86,Proj9
2011-09-28,2491.58,1866.88,624.7,Proj7
2011-09-29,2480.76,2244.79,235.97,Proj1
2011-09-30,2415.4,1767.45,647.95,Proj6
2011-10-03,2335.83,1747.55,588.28,Proj2
2011-10-04,2404.82,1784.19,620.63,Proj2
2011-10-05,2460.51,1967.13,493.38,Proj6
2011-10-06,2506.82,1965.29,541.53,Proj4
2011-10-07,2479.35,1535.35,944.0,Proj1
2011-10-10,2566.05,1760.48,805.57,Proj2
2011-10-11,2583.03,1965.45,617.58,Proj2
2011-10-12,2604.73,2149.28,455.45,Proj1
2011-10-13,2620.24,1772.11,848.13,Proj7
2011-10-14,2667.85,1812.82,855.03,Proj8
2011-10-17,2614.92,2042.74,572.18,Proj1
2011-10-18,2657.43,2015.62,641.81,Proj3
2011-10-19,2604.04,2149.12,454.92,Proj6
2011-10-20,2598.62,1814.89,783.73,Proj7
2011-10-21,2637.46,1945.98,691.48,Proj6
2011-10-24,2699.44,1817.72,881.72,Proj4
2011-10-25,2638.42,2380.2,258.22,Proj2
2011-10-26,2650.67,2059.31,591.36,Proj8
2011-10-27,2738.63,2010.93,727.7,Proj4
2011-10-28,2737.15,2139.7,597.45,Proj3
2011-10-31,2684.41,2301.47,382.94,Proj7
2011-11-01,2606.96,2244.82,362.14,Proj3
2011-11-02,2639.98,1918.86,721.12,Proj1
2011-11-03,2697.97,2520.56,177.41,Proj1
2011-11-04,2686.15,2213.39,472.76,Proj3
2011-11-07,2695.25,1780.42,914.83,Proj3
2011-11-08,2727.49,2121.15,606.34,Proj1
2011-11-09,2621.65,1880.3,741.35,Proj3
2011-11-10,2625.15,2087.33,537.82,Proj6
2011-11-11,2678.75,1688.44,990.31,Proj3
2011-11-14,2657.22,2206.62,450.6,Proj2
2011-11-15,4566.54,4473.1,896.96,Proj9
2011-11-16,3167.532,3793.1400000000003,532.31,Proj5
2011-11-17,2587.99,2090.56,497.43,Proj3
2011-11-18,4373.25,4805.625,650.25,Proj9
2011-11-21,2523.14,1986.65,536.49,Proj3
2011-11-22,2521.28,2172.67,348.61,Proj2
2011-11-23,2952.096,3384.198,579.97,Proj5
2011-11-25,2929.8120000000004,2929.194,814.18,Proj5
2011-11-28,2527.34,2185.42,341.92,Proj2
2011-11-29,2515.51,2093.89,421.62,Proj8
2011-11-30,3144.408,3259.188,809.68,Proj5
2011-12-01,2626.2,1764.86,861.34,Proj7
2011-12-02,2626.93,1781.16,845.77,Proj8
2011-12-05,2655.76,1731.18,924.58,Proj2
2011-12-06,2649.56,1944.74,704.82,Proj7
2011-12-07,2649.21,2273.02,376.19,Proj2
2011-12-08,2596.38,2094.5,501.88,Proj1
2011-12-09,3176.22,3350.214,785.62,Proj5
2011-12-12,2612.26,1869.07,743.2,Proj3
2011-12-13,2579.27,1803.84,775.43,Proj2
2011-12-14,2539.31,1797.68,741.63,Proj6
2011-12-15,2541.01,1551.56,989.45,Proj8
2011-12-16,3066.3959999999997,3484.26,619.63,Proj5
2011-12-19,2523.14,1947.76,575.38,Proj7
2011-12-20,2603.73,2064.57,539.15,Proj1
2011-12-21,2577.97,1944.51,633.46,Proj7
2011-12-22,2599.45,2240.96,358.49,Proj7
2011-12-23,2618.64,1736.64,882.0,Proj1
2011-12-27,2625.2,2127.43,497.77,Proj3
2011-12-28,2589.98,1980.58,609.4,Proj1
2011-12-29,2613.74,2088.18,525.56,Proj6
2011-12-30,2605.15,2228.9,376.25,Proj3
2012-01-03,2648.72,1948.03,700.69,Proj1
2012-01-04,2648.36,1921.1,727.26,Proj6
2012-01-05,3203.832,3360.942,802.67,Proj5
2012-01-06,2674.22,1929.7,744.52,Proj1
2012-01-09,2676.56,1704.84,971.72,Proj4
2012-01-10,3243.0,3214.854,916.47,Proj5
2012-01-11,2710.76,1957.05,753.71,Proj7
2012-01-12,2724.7,2701.36,23.34,Proj4
2012-01-13,2710.67,1986.11,724.56,Proj4
2012-01-17,2728.08,1932.23,795.85,Proj4
2012-01-18,2769.71,1998.08,771.63,Proj7
2012-01-19,2788.33,2028.49,759.84,Proj7
2012-01-20,3344.0399999999995,4034.07,545.55,Proj5
2012-01-23,2784.17,1903.84,880.33,Proj8
2012-01-24,3343.968,3627.846,771.17,Proj5
2012-01-25,2818.31,2082.0,736.32,Proj1
2012-01-26,2805.28,2266.84,538.44,Proj3
2012-01-27,2816.55,2059.84,756.71,Proj6
2012-01-30,2811.94,1906.54,905.4,Proj8
2012-01-31,4783.528,5467.0,627.04,Proj9
2012-02-01,2848.27,2080.44,767.83,Proj4
2012-02-02,2859.68,2137.0,722.68,Proj7
2012-02-03,2905.66,2415.59,490.07,Proj3
2012-02-06,2901.99,2129.65,772.34,Proj1
2012-02-07,2904.08,2099.8,804.28,Proj8
2012-02-08,2915.86,2229.08,686.78,Proj6
2012-02-09,2927.23,1867.25,1059.98,Proj2
2012-02-10,3484.656,3949.4519999999998,709.74,Proj5
2012-02-13,2931.39,2049.01,882.38,Proj4
2012-02-14,2931.83,2103.15,828.68,Proj6
2012-02-15,2915.83,2004.32,911.51,Proj3
2012-02-16,2959.85,2459.22,500.63,Proj1
2012-02-17,2951.78,2190.84,760.94,Proj4
2012-02-21,2948.57,2442.54,506.03,Proj4
2012-02-22,3519.804,4244.886,574.9,Proj5
2012-02-23,3548.3759999999997,4187.448,630.62,Proj5
2012-02-24,2963.75,2366.27,597.48,Proj7
2012-02-27,3559.392,4222.026000000001,620.59,Proj5
2012-02-28,3584.112,3768.2099999999996,893.31,Proj5
2012-02-29,2966.89,1863.91,1102.98,Proj1
2012-03-01,2988.97,1853.17,1135.8,Proj1
2012-03-02,2976.19,2225.75,750.44,Proj7
2012-03-05,2950.48,2169.63,780.85,Proj7
2012-03-06,2910.32,1888.54,1021.78,Proj7
2012-03-07,2935.69,2192.08,743.61,Proj4
2012-03-08,2970.42,2103.09,867.33,Proj8
2012-03-09,2988.34,2229.73,758.61,Proj4
2012-03-12,2983.66,2075.4,908.26,Proj3
2012-03-13,3039.88,2451.27,588.61,Proj6
2012-03-14,3040.73,2269.29,771.44,Proj6
2012-03-15,3667.644,4018.1040000000003,824.09,Proj5
2012-03-16,3055.26,2194.22,861.04,Proj2
2012-03-19,3078.32,2514.43,563.89,Proj7
2012-03-20,3074.15,2617.33,456.82,Proj7
2012-03-21,3075.32,2531.1,544.22,Proj1
2012-03-22,3675.984,3267.954,1247.79,Proj5
2012-03-23,3067.92,2346.2,721.72,Proj2
2012-03-26,3747.084,4157.964,812.59,Proj5
2012-03-27,3120.35,2382.55,737.8,Proj8
2012-03-28,3104.96,2299.62,805.34,Proj3
2012-03-29,3095.36,2585.9,509.46,Proj1
2012-03-30,3091.57,2428.69,662.88,Proj6
2012-04-02,3119.7,2249.53,870.17,Proj3
2012-04-03,3736.284,4166.226000000001,799.0,Proj5
2012-04-04,3068.09,2430.23,637.86,Proj6
2012-04-05,3696.6,4038.75,836.75,Proj5
2012-04-09,3047.08,1881.19,1165.89,Proj1
2012-04-10,2991.22,2097.49,893.73,Proj4
2012-04-11,3016.46,2218.23,798.23,Proj1
2012-04-12,3055.55,1958.67,1096.88,Proj8
2012-04-13,3613.596,3984.534,797.7,Proj5
2012-04-16,2988.4,2108.94,879.46,Proj6
2012-04-17,3042.82,2532.88,509.94,Proj1
2012-04-18,3031.45,2436.79,594.66,Proj4
2012-04-19,3609.0719999999997,3734.2260000000006,932.99,Proj5
2012-04-20,3000.45,2498.55,501.9,Proj7
2012-04-23,2970.45,1819.54,1150.91,Proj6
2012-04-24,2961.6,2435.69,525.91,Proj4
2012-04-25,3635.556,4420.35,573.88,Proj5
2012-04-26,3660.732,4542.678,526.9,Proj5
2012-04-27,3069.2,2584.51,484.69,Proj7
2012-04-30,5178.812,5000.45,1046.18,Proj9
2012-05-01,5185.748,5137.125,995.59,Proj9
2012-05-02,3671.8199999999997,3860.2260000000006,915.28,Proj5
2012-05-03,3024.3,2499.56,524.74,Proj6
2012-05-04,3547.608,3815.388,836.68,Proj5
2012-05-07,2957.76,2250.16,707.6,Proj8
2012-05-08,2946.27,2174.92,771.35,Proj7
2012-05-09,2934.71,2245.59,689.12,Proj8
2012-05-10,2933.64,2046.94,886.7,Proj6
2012-05-11,3520.5840000000003,4212.684,593.44,Proj5
2012-05-14,2902.58,2345.58,557.0,Proj8
2012-05-15,2893.76,2145.44,748.32,Proj4
2012-05-16,2874.04,2241.85,632.19,Proj2
2012-05-17,2813.69,2206.52,607.17,Proj7
2012-05-18,2778.79,1959.5,819.29,Proj3
2012-05-21,2847.21,2226.76,620.45,Proj1
2012-05-22,3406.8959999999997,4152.744,532.0,Proj5
2012-05-23,2850.12,2314.93,535.19,Proj7
2012-05-24,3407.256,3944.7180000000003,647.87,Proj5
2012-05-25,2837.53,1927.71,909.82,Proj4
2012-05-29,2870.99,2026.65,844.34,Proj1
2012-05-30,2837.36,2177.97,659.39,Proj2
2012-05-31,2827.34,1951.55,875.79,Proj2
2012-06-01,2747.48,2249.32,498.16,Proj3
2012-06-04,2760.01,1581.15,1178.86,Proj8
2012-06-05,3333.732,4099.572,500.57,Proj5
2012-06-06,2844.72,2215.57,629.15,Proj7
2012-06-07,2831.02,2048.17,782.85,Proj1
2012-06-08,2858.42,2248.52,609.9,Proj6
2012-06-11,4776.541,4645.45,951.55,Proj9
2012-06-12,2843.07,1999.23,843.84,Proj1
2012-06-13,2818.61,2283.28,535.33,Proj3
2012-06-14,2836.33,2440.5,395.83,Proj1
2012-06-15,4883.76,5971.599999999999,484.16,Proj9
2012-06-18,2895.33,2753.22,142.11,Proj1
2012-06-19,2929.76,2303.94,625.82,Proj3
2012-06-20,2930.45,2572.54,357.91,Proj3
2012-06-21,2859.09,2003.08,856.01,Proj8
2012-06-22,2892.42,1830.1,1062.32,Proj7
2012-06-25,2836.16,2220.61,615.55,Proj8
2012-06-26,2854.06,2141.59,712.47,Proj6
2012-06-27,3450.384,3414.0240000000003,978.64,Proj5
2012-06-28,2849.49,2091.4,758.09,Proj6
2012-06-29,2935.05,2494.19,440.86,Proj6
2012-07-02,2951.23,2400.53,550.7,Proj1
2012-07-03,3571.296,3988.008,760.52,Proj5
2012-07-05,2976.12,2218.33,757.79,Proj4
2012-07-06,2937.33,2603.4,333.93,Proj8
2012-07-09,2931.77,2171.52,760.25,Proj8
2012-07-10,2902.33,2383.78,518.55,Proj4
2012-07-11,2887.98,2634.97,253.01,Proj8
2012-07-12,2866.19,2406.26,459.93,Proj4
2012-07-13,4944.398999999999,5631.599999999999,655.83,Proj9
2012-07-16,2896.94,2296.73,600.21,Proj3
2012-07-17,2910.04,2397.82,512.23,Proj6
2012-07-18,2942.6,2210.52,732.08,Proj8
2012-07-19,2965.9,2603.27,362.63,Proj4
2012-07-20,2925.3,2219.21,706.09,Proj2
2012-07-23,3468.18,4220.136,545.63,Proj5
2012-07-24,2862.99,2142.42,720.57,Proj4
2012-07-25,4852.208,5447.525000000001,675.23,Proj9
2012-07-26,2893.25,2164.8,728.45,Proj4
2012-07-27,2958.09,2255.61,702.48,Proj3
2012-07-30,2945.84,2278.6,667.24,Proj2
2012-07-31,2939.52,2337.5,602.02,Proj7
2012-08-01,2920.21,2061.6,858.61,Proj1
2012-08-02,2909.77,2286.67,623.1,Proj7
2012-08-03,3561.48,5102.64,133.1,Proj5
2012-08-06,2989.91,2469.24,520.67,Proj4
2012-08-07,3619.032,4302.396,625.64,Proj5
2012-08-08,3011.25,2074.12,937.13,Proj2
2012-08-09,3018.64,2299.38,719.26,Proj6
2012-08-10,3020.86,2175.61,845.25,Proj8
2012-08-13,3022.52,2233.59,788.93,Proj4
2012-08-14,3620.3759999999997,4111.704000000001,732.7,Proj5
2012-08-15,3030.93,2414.95,615.98,Proj6
2012-08-16,3062.39,2182.32,880.07,Proj1
2012-08-17,3076.59,1972.54,1104.05,Proj4
2012-08-20,3076.21,2016.27,1059.94,Proj3
2012-08-21,3067.26,2215.49,851.77,Proj2
2012-08-22,3688.404,3927.9599999999996,891.47,Proj5
2012-08-23,3664.08,3844.2239999999997,917.72,Proj5
2012-08-24,3683.748,3817.0260000000003,949.22,Proj5
2012-08-27,3073.19,2285.71,787.48,Proj8
2012-08-28,5231.138,5810.775,752.83,Proj9
2012-08-29,3081.19,2541.62,539.57,Proj7
2012-08-30,3048.71,2238.54,810.17,Proj8
2012-08-31,5213.832,6457.45,483.98,Proj9
2012-09-04,3075.06,2503.15,571.91,Proj6
2012-09-05,3069.27,2203.4,865.87,Proj6
2012-09-06,5330.8769999999995,6045.349999999999,717.67,Proj9
2012-09-07,5331.914,6125.225,686.33,Proj9
2012-09-10,3104.02,2358.8,745.22,Proj6
2012-09-11,3104.53,2214.43,890.1,Proj1
2012-09-12,3114.31,2394.7,719.61,Proj1
2012-09-13,3155.83,2205.03,950.8,Proj1
2012-09-14,3183.95,2475.22,708.73,Proj3
2012-09-17,3178.67,2567.21,611.46,Proj3
2012-09-18,3177.8,1985.17,1192.63,Proj3
2012-09-19,3182.62,2618.48,564.14,Proj3
2012-09-20,3175.96,2570.31,605.65,Proj1
2012-09-21,3179.96,2554.23,625.73,Proj6
2012-09-24,3160.78,2500.17,660.61,Proj4
2012-09-25,3117.73,2563.72,554.01,Proj2
2012-09-26,3093.7,2259.05,834.65,Proj4
2012-09-27,3136.6,2028.4,1108.2,Proj2
2012-09-28,5297.590999999999,5480.924999999999,923.86,Proj9
2012-10-01,3113.53,2525.35,588.18,Proj3
2012-10-02,3120.04,2103.22,1016.82,Proj4
2012-10-03,3135.23,2085.26,1049.97,Proj3
2012-10-04,3149.46,2494.29,655.17,Proj3
2012-10-05,3136.19,2506.38,629.81,Proj3
2012-10-08,3112.35,2223.59,888.76,Proj8
2012-10-09,5210.534,6601.325000000001,424.49,Proj9
2012-10-10,3051.78,2262.64,789.14,Proj7
2012-10-11,3049.41,2592.79,456.62,Proj4
2012-10-12,3044.11,2359.78,684.33,Proj1
2012-10-15,5209.106,5989.8,668.26,Proj9
2012-10-16,3101.17,2208.94,892.23,Proj1
2012-10-17,3104.12,2058.34,1045.78,Proj8
2012-10-18,3072.87,2197.31,875.56,Proj8
2012-10-19,3005.62,2234.47,771.15,Proj3
2012-10-22,3016.96,2445.16,571.8,Proj2
2012-10-23,2990.46,2372.58,617.88,Proj1
2012-10-24,2981.7,2279.65,702.05,Proj7
2012-10-25,3583.3439999999996,3520.6380000000004,1030.21,Proj5
2012-10-26,2987.95,2434.28,553.67,Proj2
2012-10-31,2977.23,2523.45,453.78,Proj7
2012-11-01,3020.06,2280.16,739.9,Proj4
2012-11-02,5069.621,5120.425,933.96,Proj9
2012-11-05,3599.5919999999996,4210.92,660.26,Proj5
2012-11-06,3614.316,3983.0400000000004,799.13,Proj5
2012-11-07,2937.29,1747.35,1189.94,Proj2
2012-11-08,2895.58,2270.61,624.97,Proj2
2012-11-09,2904.87,2485.67,419.2,Proj8
2012-11-12,2904.25,2245.2,659.05,Proj3
2012-11-13,3460.6679999999997,3802.23,771.54,Proj5
2012-11-14,2846.81,1827.25,1019.56,Proj7
2012-11-15,2836.94,2312.81,524.13,Proj8
2012-11-16,2853.13,1868.87,984.26,Proj6
2012-11-19,2916.07,2000.38,915.69,Proj2
2012-11-20,4958.356,5405.075000000001,754.65,Proj9
2012-11-21,2926.55,2215.7,710.85,Proj8
2012-11-23,2966.85,2085.34,881.51,Proj8
2012-11-26,2976.78,1980.24,996.54,Proj3
2012-11-27,2967.79,1906.03,1061.76,Proj3
2012-11-28,2991.78,2256.05,735.73,Proj4
2012-11-29,3012.03,2213.37,798.66,Proj2
2012-11-30,3010.24,2250.14,760.1,Proj3
2012-12-03,3002.2,2243.72,758.48,Proj7
2012-12-04,5094.373,5070.224999999999,968.6,Proj9
2012-12-05,2973.7,2477.05,496.65,Proj2
2012-12-06,2989.27,2475.29,513.98,Proj6
2012-12-07,2978.04,2408.86,569.18,Proj4
2012-12-10,2986.96,2139.25,847.71,Proj7
2012-12-11,3022.3,2790.74,231.56,Proj4
2012-12-12,3013.81,2427.33,586.48,Proj4
2012-12-13,2992.16,2288.25,703.91,Proj6
2012-12-14,2971.33,2093.3,878.03,Proj4
2012-12-17,3010.6,1961.62,1048.98,Proj1
2012-12-18,3054.53,2470.9,583.63,Proj8
2012-12-19,3044.36,2318.3,726.06,Proj6
2012-12-20,3050.39,2200.3,850.09,Proj4
2012-12-21,3021.01,1883.84,1137.17,Proj7
2012-12-24,3012.6,2477.52,535.08,Proj2
2012-12-26,2990.16,2440.13,550.03,Proj6
2012-12-27,5076.047,5894.85,627.97,Proj9
2012-12-28,2960.31,2265.91,694.4,Proj4
2012-12-31,3623.4120000000003,4116.978,732.3,Proj5
2013-01-02,3112.26,2344.71,767.55,Proj1
2013-01-03,3720.684,4414.68,647.97,Proj5
2013-01-04,3101.66,2169.07,932.59,Proj2
2013-01-07,3718.5719999999997,4197.258,767.0,Proj5
2013-01-08,3091.81,2225.57,866.24,Proj7
2013-01-09,3105.81,2230.3,875.51,Proj2
2013-01-10,3121.76,2201.21,920.55,Proj8
2013-01-11,3125.63,2148.48,977.15,Proj1
2013-01-14,3117.5,2558.32,559.18,Proj8
2013-01-15,3110.78,2320.2,790.58,Proj2
2013-01-16,3117.54,2352.98,764.56,Proj8
2013-01-17,3136.0,2472.0,664.0,Proj7
2013-01-18,3761.652,3511.71,1183.76,Proj5
2013-01-22,3143.18,2557.74,585.44,Proj7
2013-01-23,3153.67,2493.77,659.9,Proj1
2013-01-24,3130.38,2286.32,844.06,Proj8
2013-01-25,3149.71,2302.06,847.65,Proj2
2013-01-28,3154.3,2601.28,553.02,Proj4
2013-01-29,3784.392,4131.8099999999995,858.21,Proj5
2013-01-30,3770.772,3978.9540000000006,931.78,Proj5
2013-01-31,3142.13,2296.9,845.23,Proj7
2013-02-01,3179.1,2103.55,1075.55,Proj7
2013-02-04,3131.17,2388.53,742.64,Proj6
2013-02-05,3171.58,2164.27,1007.31,Proj2
2013-02-06,3168.48,2391.67,776.81,Proj7
2013-02-07,3165.13,2104.4,1060.73,Proj3
2013-02-08,3193.87,2806.58,387.29,Proj2
2013-02-11,3192.0,2412.64,779.36,Proj8
2013-02-12,3823.7879999999996,4068.414,926.26,Proj5
2013-02-13,5434.696,5675.675,926.61,Proj9
2013-02-14,3198.66,1751.55,1447.11,Proj4
2013-02-15,3192.03,2455.38,736.65,Proj8
2013-02-19,5463.103,4721.25,1325.09,Proj9
2013-02-20,5379.496999999999,6396.625,605.76,Proj9
2013-02-21,3131.49,2513.36,618.13,Proj4
2013-02-22,3161.82,2542.27,619.55,Proj4
2013-02-25,3116.25,2050.47,1065.78,Proj6
2013-02-26,3129.65,2454.94,674.71,Proj3
2013-02-27,3794.712,3541.878,1194.55,Proj5
2013-02-28,3160.19,2197.58,962.61,Proj3
2013-03-01,5388.557999999999,4816.925,1242.97,Proj9
2013-03-04,3182.03,2554.64,627.39,Proj3
2013-03-05,3224.13,2715.93,508.2,Proj6
2013-03-06,3222.37,1850.31,1372.06,Proj4
2013-03-07,3232.09,2588.77,643.32,Proj7
2013-03-08,3244.37,2620.2,624.17,Proj3
2013-03-11,5529.879,6217.9,765.71,Proj9
2013-03-12,3242.32,2222.87,1019.45,Proj8
2013-03-13,3245.12,2580.3,664.82,Proj7
2013-03-14,3258.93,2396.23,862.7,Proj8
2013-03-15,3898.884,4499.136,749.55,Proj5
2013-03-18,5503.903,5544.700000000001,1019.71,Proj9
2013-03-19,3874.9199999999996,4348.116,813.48,Proj5
2013-03-20,5532.123,6582.025,621.38,Proj9
2013-03-21,3222.6,2522.67,699.93,Proj6
2013-03-22,3245.0,2369.64,875.36,Proj7
2013-03-25,3235.3,2222.68,1012.62,Proj7
2013-03-26,3252.48,2148.04,1104.44,Proj6
2013-03-27,3907.8239999999996,4969.476000000001,495.7,Proj5
2013-03-28,3921.024,4614.606000000001,703.85,Proj5
2013-04-01,3239.17,2352.74,886.43,Proj2
2013-04-02,3254.86,2367.98,886.88,Proj6
2013-04-03,3218.6,2404.91,813.69,Proj7
2013-04-04,3224.98,2330.84,894.14,Proj4
2013-04-05,3203.86,2330.49,873.37,Proj1
2013-04-08,3222.25,2349.56,872.69,Proj1
2013-04-09,3237.86,2206.18,1031.68,Proj4
2013-04-10,3297.25,2492.12,805.13,Proj2
2013-04-11,3300.16,2645.78,654.38,Proj8
2013-04-12,3294.95,2494.92,800.03,Proj7
2013-04-15,3216.49,2590.98,625.51,Proj8
2013-04-16,3264.63,2497.49,767.14,Proj2
2013-04-17,3204.67,2458.33,746.34,Proj6
2013-04-18,3166.36,2573.03,593.33,Proj8
2013-04-19,3206.06,2277.14,928.92,Proj8
2013-04-22,3233.55,2673.12,560.43,Proj4
2013-04-23,3923.196,3995.478,1049.62,Proj5
2013-04-24,3269.65,2358.66,910.99,Proj8
2013-04-25,3289.99,2510.38,779.61,Proj7
2013-04-26,3279.26,2394.14,885.12,Proj8
2013-04-29,3968.424,4786.884,647.64,Proj5
2013-04-30,3328.79,2694.95,633.84,Proj1
2013-05-01,3299.13,2649.99,649.14,Proj3
2013-05-02,3340.62,2483.86,856.76,Proj3
2013-05-03,3378.63,2432.62,946.01,Proj4
2013-05-06,3392.97,2637.74,755.23,Proj3
2013-05-07,5774.271,6234.049999999999,903.01,Proj9
2013-05-08,3413.27,2576.72,836.55,Proj8
2013-05-09,3409.17,2769.87,639.3,Proj3
2013-05-10,4123.896,3941.3700000000003,1246.93,Proj5
2013-05-13,3438.79,2686.69,752.1,Proj4
2013-05-14,3462.61,2638.24,824.37,Proj7
2013-05-15,3471.62,2625.54,846.08,Proj2
2013-05-16,3465.24,2910.0,555.24,Proj8
2013-05-17,3498.97,2680.87,818.1,Proj7
2013-05-20,3496.43,2245.44,1250.99,Proj1
2013-05-21,4202.544,4837.968000000001,814.36,Proj5
2013-05-22,4155.96,4765.320000000001,815.9,Proj5
2013-05-23,3459.42,2821.67,637.75,Proj6
2013-05-24,3459.14,2852.68,606.46,Proj1
2013-05-28,3488.89,2275.35,1213.54,Proj7
2013-05-29,5894.784,7185.974999999999,593.13,Proj9
2013-05-30,3491.3,2641.91,849.39,Proj4
2013-05-31,3455.91,2690.14,765.77,Proj3
2013-06-03,3465.37,2663.31,802.06,Proj8
2013-06-04,3445.26,2274.87,1170.39,Proj4
2013-06-05,3401.48,2324.36,1077.12,Proj2
2013-06-06,3424.05,2689.43,734.62,Proj1
2013-06-07,5897.673999999999,7200.675,588.95,Proj9
2013-06-10,3473.77,2488.68,985.09,Proj3
2013-06-11,3436.95,2637.11,799.84,Proj4
2013-06-12,5780.731,6312.799999999999,875.31,Proj9
2013-06-13,3445.36,2715.98,729.38,Proj2
2013-06-14,3423.56,2202.3,1221.26,Proj6
2013-06-17,3452.13,2758.59,693.54,Proj1
2013-06-18,3482.18,2595.78,886.4,Proj1
2013-06-19,3443.2,2392.91,1050.29,Proj8
2013-06-20,3364.64,2579.74,784.9,Proj6
2013-06-21,3357.25,2475.34,881.91,Proj6
2013-06-24,3984.9120000000003,4509.990000000001,815.21,Proj5
2013-06-25,3347.89,2183.77,1164.12,Proj6
2013-06-26,4051.4639999999995,4136.85,1077.97,Proj5
2013-06-27,3401.86,2747.5,654.36,Proj8
2013-06-28,3403.25,3164.33,238.92,Proj1
