date,daily_sales,cost_of_sales,net_profit,project_name
2011-02-23,2722.99,2053.8,669.19,Proj4
2011-02-24,4654.43,5290.46,621.72,Proj9
2011-02-25,2781.05,2450.51,330.54,Proj4
2011-02-28,2782.27,1834.11,948.16,Proj1
2011-03-01,2737.41,1874.76,862.65,Proj3
2011-03-02,4671.72,4960.98,763.68,Proj9
2011-03-03,2798.74,2058.03,740.71,Proj2
2011-03-04,3341.6,3638.67,763.18,Proj5
2011-03-07,2745.63,1935.95,809.68,Proj8
2011-03-08,4701.81,5954.69,383.89,Proj9
2011-03-09,2751.72,1992.44,759.28,Proj3
2011-03-10,4591.73,5448.53,521.61,Proj9
2011-03-11,2715.61,1975.97,739.64,Proj1
2011-03-14,2700.97,2067.49,633.48,Proj7
2011-03-15,2667.33,1822.19,845.14,Proj4
2011-03-16,3140.18,3035.68,930.33,Proj5
2011-03-17,2636.05,2089.01,547.04,Proj3
2011-03-18,2643.67,1960.06,683.61,Proj2
2011-03-21,2692.09,1781.8,910.29,Proj7
2011-03-22,2683.87,1949.24,734.63,Proj7
2011-03-23,2698.3,2043.29,655.01,Proj1
2011-03-24,2736.42,1811.8,924.62,Proj6
2011-03-25,4663.2,5225.08,653.03,Proj9
2011-03-28,3276.82,4327.43,326.55,Proj5
2011-03-29,2756.89,2473.82,283.07,Proj7
2011-03-30,2776.79,1912.42,864.37,Proj1
2011-03-31,3337.28,3406.45,888.6,Proj5
2011-04-01,3347.52,3719.31,723.32,Proj5
2011-04-04,4741.62,5379.46,637.41,Proj9
2011-04-05,4745.02,4070.79,1162.87,Proj9
2011-04-06,2799.82,2251.56,548.26,Proj4
2011-04-07,2796.14,2429.19,366.95,Proj3
2011-04-08,2780.42,1940.79,839.63,Proj6
2011-04-11,2771.51,2023.5,748.01,Proj3
2011-04-12,2744.79,2045.7,699.09,Proj6
2011-04-13,2761.52,1853.09,908.43,Proj3
2011-04-14,4692.37,5365.26,614.12,Proj9
2011-04-15,2764.65,2253.25,511.4,Proj7
2011-04-18,2735.38,2324.93,410.45,Proj2
2011-04-19,2744.97,2369.76,375.21,Proj3
2011-04-20,2802.51,2159.2,643.31,Proj3
2011-04-21,2820.16,1695.26,1124.9,Proj3
2011-04-25,4804.0,5671.67,557.21,Proj9
2011-04-26,2847.54,1947.05,900.49,Proj6
2011-04-27,2869.88,2249.33,620.55,Proj3
2011-04-28,2872.53,1840.81,1031.72,Proj2
2011-04-29,4885.02,6328.43,342.17,Proj9
2011-05-02,3436.9,4291.5,479.91,Proj5
2011-05-03,2841.62,2185.3,656.32,Proj7
2011-05-04,4807.99,5850.09,488.19,Proj9
2011-05-05,2814.72,2480.61,334.11,Proj3
2011-05-06,2827.56,1889.84,937.72,Proj2
2011-05-09,2843.25,2221.05,622.2,Proj3
2011-05-10,2871.89,2479.66,392.23,Proj3
2011-05-11,4836.6,5742.46,548.08,Proj9
2011-05-12,2863.04,1997.39,865.65,Proj2
2011-05-13,2828.47,2246.98,581.49,Proj7
2011-05-16,2782.31,2413.26,369.05,Proj8
2011-05-17,4731.46,5413.49,617.81,Proj9
2011-05-18,4785.5,5302.84,693.86,Proj9
2011-05-19,2823.31,2416.58,406.73,Proj6
2011-05-20,2803.32,2347.98,455.34,Proj7
2011-05-23,2758.9,2064.45,694.45,Proj3
2011-05-24,2746.16,2297.78,448.38,Proj4
2011-05-25,2761.38,2122.87,638.51,Proj7
2011-05-26,3339.5,3213.79,997.48,Proj5
2011-05-27,2796.86,1993.37,803.49,Proj4
2011-05-31,2835.3,1837.33,997.97,Proj1
2011-06-01,2769.19,2230.4,538.79,Proj8
2011-06-02,4714.63,5431.72,600.62,Proj9
2011-06-03,2732.78,1663.79,1068.99,Proj6
2011-06-06,2702.56,2212.37,490.19,Proj8
2011-06-07,2701.56,2114.83,586.73,Proj4
2011-06-08,4548.15,5686.83,400.65,Proj9
2011-06-09,2684.87,1957.56,727.32,Proj7
2011-06-10,2643.73,2164.68,479.05,Proj7
2011-06-13,2639.69,1927.79,711.9,Proj3
2011-06-14,2678.72,2073.56,605.16,Proj7
2011-06-15,2631.46,1965.28,666.18,Proj3
2011-06-16,4460.29,4402.77,862.59,Proj9
2011-06-17,2616.48,2077.66,538.82,Proj1
2011-06-20,2629.66,1980.66,649.0,Proj3
2011-06-21,2687.26,2122.9,564.36,Proj4
2011-06-22,3203.03,3683.07,623.04,Proj5
2011-06-23,3224.1,3887.73,526.9,Proj5
2011-06-24,2652.89,2102.01,550.88,Proj8
2011-06-27,4570.08,5419.63,520.43,Proj9
2011-06-28,2729.31,1907.36,821.95,Proj4
2011-06-29,2740.49,2164.26,576.23,Proj3
2011-06-30,2773.52,2230.84,542.68,Proj4
2011-07-01,2816.03,2109.59,706.44,Proj8
2011-07-05,2825.77,2012.93,812.84,Proj7
2011-07-06,2834.02,2174.96,659.06,Proj7
2011-07-07,3447.19,3767.74,779.47,Proj5
2011-07-08,2859.81,2154.1,705.71,Proj6
2011-07-11,2802.62,2201.93,600.69,Proj2
2011-07-12,2781.91,2096.43,685.48,Proj8
2011-07-13,2796.92,2275.46,521.46,Proj6
2011-07-14,4696.54,3569.54,1334.86,Proj9
2011-07-15,2789.8,2220.82,568.98,Proj8
2011-07-18,2765.11,2161.24,603.87,Proj6
2011-07-19,2826.52,2062.35,764.17,Proj1
2011-07-20,2814.23,1962.37,851.86,Proj2
2011-07-21,2834.43,2414.05,420.38,Proj4
2011-07-22,2858.83,2338.96,519.87,Proj1
2011-07-25,2842.8,1769.27,1073.53,Proj8
2011-07-26,2839.96,2206.36,633.6,Proj4
2011-07-27,2764.79,1987.23,777.56,Proj8
2011-07-28,2766.25,1909.35,856.9,Proj7
2011-07-29,2756.38,2333.39,422.99,Proj8
2011-08-01,2744.61,2209.04,535.57,Proj1
2011-08-02,2669.24,2175.29,493.95,Proj3
2011-08-03,2693.07,2245.89,447.18,Proj2
2011-08-04,3067.67,3039.22,867.94,Proj5
2011-08-05,2532.41,2029.12,503.29,Proj3
2011-08-08,2357.69,1845.11,512.58,Proj1
2011-08-09,2482.52,1471.34,1011.18,Proj6
2011-08-10,2381.05,1792.43,588.62,Proj7
2011-08-11,4237.56,4731.65,600.02,Proj9
2011-08-12,2507.98,1677.74,830.24,Proj8
2011-08-15,3066.24,4033.67,314.27,Proj5
2011-08-16,2523.45,1840.22,683.23,Proj7
2011-08-17,2511.48,1743.56,767.92,Proj2
2011-08-18,4046.73,4716.28,493.92,Proj9
2011-08-19,2341.84,2084.54,257.3,Proj7
2011-08-22,2345.38,1751.3,594.08,Proj4
2011-08-23,4158.3,5085.27,411.95,Proj9
2011-08-24,2467.69,1615.94,851.75,Proj1
2011-08-25,2419.63,1246.16,1173.47,Proj8
2011-08-26,2479.85,1511.52,968.33,Proj8
2011-08-29,2562.11,1556.62,1005.49,Proj4
2011-08-30,4379.39,4849.11,636.47,Proj9
2011-08-31,2579.46,2144.89,434.57,Proj4
2011-09-01,4328.27,4440.05,770.02,Proj9
2011-09-02,2480.33,1618.76,861.57,Proj2
2011-09-06,2473.83,1829.52,644.31,Proj6
2011-09-07,4333.2,4365.05,802.92,Proj9
2011-09-08,2529.14,1852.46,676.68,Proj8
2011-09-09,2467.99,1791.93,676.06,Proj4
2011-09-12,4241.65,4153.35,833.75,Proj9
2011-09-13,2532.15,1771.62,760.53,Proj3
2011-09-14,2572.55,2093.4,479.15,Proj8
2011-09-15,2607.07,2133.44,473.63,Proj7
2011-09-16,3146.77,2662.44,1143.17,Proj5
2011-09-19,4441.81,4813.42,687.46,Proj9
2011-09-20,2590.24,1882.22,708.02,Proj2
2011-09-21,2538.19,1905.73,632.46,Proj2
2011-09-22,2455.67,1639.42,816.25,Proj1
2011-09-23,2483.23,1985.72,497.51,Proj6
2011-09-26,2516.69,2075.67,441.02,Proj1
2011-09-27,2546.83,1974.57,572.26,Proj6
2011-09-28,2491.58,2044.95,446.63,Proj6
2011-09-29,2480.76,2303.79,176.97,Proj7
2011-09-30,2415.4,1840.48,574.92,Proj2
2011-10-03,2335.83,1581.17,754.67,Proj3
2011-10-04,2404.82,2180.47,224.35,Proj4
2011-10-05,2952.61,3326.87,612.25,Proj5
2011-10-06,2506.82,1867.15,639.67,Proj4
2011-10-07,2479.35,2008.81,470.54,Proj3
2011-10-10,2566.05,1743.46,822.59,Proj1
2011-10-11,2583.03,1931.45,651.58,Proj6
2011-10-12,2604.73,1788.23,816.5,Proj8
2011-10-13,3144.29,3970.74,414.27,Proj5
2011-10-14,2667.85,2160.33,507.52,Proj6
2011-10-17,2614.92,1967.64,647.28,Proj2
2011-10-18,2657.43,1801.83,855.6,Proj3
2011-10-19,2604.04,2131.2,472.84,Proj6
2011-10-20,3118.34,4031.05,359.15,Proj5
2011-10-21,2637.46,1959.03,678.43,Proj3
2011-10-24,2699.44,1605.67,1093.77,Proj1
2011-10-25,2638.42,1890.77,747.65,Proj4
2011-10-26,3180.8,3681.92,605.16,Proj5
2011-10-27,2738.63,2028.3,710.33,Proj7
2011-10-28,2737.15,1751.07,986.08,Proj3
2011-10-31,2684.41,1946.31,738.1,Proj1
2011-11-01,2606.96,1624.1,982.86,Proj7
2011-11-02,2639.98,1826.54,813.44,Proj8
2011-11-03,4586.55,5288.12,582.72,Proj9
2011-11-04,2686.15,2114.92,571.23,Proj6
2011-11-07,2695.25,1881.2,814.05,Proj2
2011-11-08,2727.49,2467.9,259.59,Proj1
2011-11-09,4456.8,4841.5,685.05,Proj9
2011-11-10,2625.15,1684.6,940.55,Proj3
2011-11-11,4553.88,4561.04,854.33,Proj9
2011-11-14,2657.22,2161.6,495.62,Proj3
2011-11-15,2686.2,2188.78,497.42,Proj3
2011-11-16,2639.61,1839.56,800.05,Proj2
2011-11-17,2587.99,2165.0,422.99,Proj8
2011-11-18,2572.5,2142.05,430.45,Proj1
2011-11-21,2523.14,2042.6,480.54,Proj4
2011-11-22,2521.28,1871.49,649.79,Proj2
2011-11-23,2460.08,1805.18,654.9,Proj3
2011-11-25,2441.51,1990.62,450.89,Proj8
2011-11-28,2527.34,1878.35,648.99,Proj7
2011-11-29,2515.51,2283.67,231.84,Proj8
2011-11-30,2620.34,2037.63,582.71,Proj8
2011-12-01,3151.44,3800.28,514.94,Proj5
2011-12-02,2626.93,2102.11,524.82,Proj7
2011-12-05,2655.76,2019.33,636.43,Proj7
2011-12-06,2649.56,1814.33,835.23,Proj3
2011-12-07,2649.21,2125.65,523.56,Proj6
2011-12-08,2596.38,1628.84,967.54,Proj6
2011-12-09,2646.85,2023.92,622.94,Proj8
2011-12-12,2612.26,1666.59,945.67,Proj1
2011-12-13,2579.27,2163.28,415.99,Proj4
2011-12-14,2539.31,1685.73,853.58,Proj7
2011-12-15,2541.01,1882.37,658.64,Proj8
2011-12-16,2555.33,2301.2,254.13,Proj4
2011-12-19,2523.14,1763.36,759.78,Proj2
2011-12-20,2603.73,1864.88,738.85,Proj3
2011-12-21,2577.97,2043.73,534.24,Proj6
2011-12-22,2599.45,1944.91,654.54,Proj1
2011-12-23,4451.69,4938.69,643.16,Proj9
2011-12-27,3150.24,3626.56,610.44,Proj5
2011-12-28,2589.98,1962.81,627.17,Proj2
2011-12-29,2613.74,1660.01,953.73,Proj2
2011-12-30,3126.18,3685.7,557.54,Proj5
2012-01-03,3178.46,3720.64,581.7,Proj5
2012-01-04,2648.36,2430.82,217.54,Proj7
2012-01-05,2669.86,2061.9,607.96,Proj3
2012-01-06,2674.22,2075.22,599.0,Proj8
2012-01-09,2676.56,2100.39,576.17,Proj1
2012-01-10,2702.5,1839.52,862.98,Proj3
2012-01-11,2710.76,1626.83,1083.93,Proj2
2012-01-12,2724.7,2327.98,396.72,Proj6
2012-01-13,2710.67,1898.71,811.96,Proj8
2012-01-17,2728.08,1786.11,941.97,Proj2
2012-01-18,4708.51,4765.34,863.58,Proj9
2012-01-19,2788.33,2384.88,403.45,Proj6
2012-01-20,4737.39,5716.03,500.29,Proj9
2012-01-23,2784.17,2023.4,760.77,Proj1
2012-01-24,2786.64,2105.71,680.93,Proj4
2012-01-25,2818.31,2325.55,492.76,Proj6
2012-01-26,2805.28,1792.03,1013.25,Proj8
2012-01-27,2816.55,2375.0,441.55,Proj1
2012-01-30,2811.94,1969.99,841.95,Proj8
2012-01-31,2813.84,2124.01,689.83,Proj3
2012-02-01,2848.27,2194.51,653.76,Proj4
2012-02-02,2859.68,2273.3,586.38,Proj3
2012-02-03,3486.79,3901.72,738.04,Proj5
2012-02-06,2901.99,1963.53,938.46,Proj1
2012-02-07,4936.94,5154.51,842.27,Proj9
2012-02-08,2915.86,2435.38,480.48,Proj6
2012-02-09,2927.23,2515.15,412.08,Proj1
2012-02-10,4936.6,4496.75,1105.18,Proj9
2012-02-13,2931.39,2367.39,564.0,Proj1
2012-02-14,2931.83,2294.99,636.84,Proj2
2012-02-15,2915.83,2184.21,731.62,Proj2
2012-02-16,3551.82,3732.09,886.47,Proj5
2012-02-17,5018.03,6317.19,424.9,Proj9
2012-02-21,2948.57,2328.67,619.9,Proj3
2012-02-22,2933.17,2406.87,526.3,Proj4
2012-02-23,2956.98,1905.69,1051.29,Proj4
2012-02-24,2963.75,2395.47,568.28,Proj4
2012-02-27,2966.16,1986.4,979.76,Proj3
2012-02-28,2986.76,2218.81,767.95,Proj4
2012-02-29,2966.89,2117.01,849.88,Proj4
2012-03-01,2988.97,1920.2,1068.77,Proj2
2012-03-02,3571.43,4248.63,615.84,Proj5
2012-03-05,2950.48,2384.03,566.45,Proj2
2012-03-06,2910.32,2421.62,488.7,Proj1
2012-03-07,2935.69,2116.67,819.02,Proj1
2012-03-08,2970.42,1920.85,1049.57,Proj8
2012-03-09,2988.34,1723.19,1265.15,Proj8
2012-03-12,3580.39,4283.56,603.91,Proj5
2012-03-13,3039.88,2489.96,549.92,Proj6
2012-03-14,5169.24,4904.43,1078.96,Proj9
2012-03-15,3056.37,2704.35,352.02,Proj2
2012-03-16,3055.26,2212.05,843.21,Proj7
2012-03-19,3078.32,2427.84,650.48,Proj1
2012-03-20,3074.15,2209.68,864.47,Proj6
2012-03-21,5228.04,6549.73,455.43,Proj9
2012-03-22,3063.32,2118.55,944.77,Proj6
2012-03-23,3067.92,2473.7,594.22,Proj6
2012-03-26,3747.08,4724.05,498.1,Proj5
2012-03-27,3120.35,2722.48,397.87,Proj6
2012-03-28,3104.96,2359.59,745.37,Proj2
2012-03-29,3095.36,2203.46,891.9,Proj3
2012-03-30,3709.88,4021.26,857.53,Proj5
2012-04-02,3119.7,2472.99,646.71,Proj2
2012-04-03,3113.57,2237.2,876.37,Proj8
2012-04-04,3681.71,4296.55,681.12,Proj5
2012-04-05,3080.5,2402.22,678.28,Proj2
2012-04-09,3047.08,2135.48,911.6,Proj3
2012-04-10,2991.22,1976.83,1014.39,Proj6
2012-04-11,3016.46,2088.28,928.18,Proj7
2012-04-12,3055.55,2235.61,819.94,Proj2
2012-04-13,3011.33,2144.75,866.58,Proj6
2012-04-16,2988.4,2068.68,919.72,Proj8
2012-04-17,3042.82,2101.69,941.13,Proj2
2012-04-18,3031.45,2208.66,822.79,Proj6
2012-04-19,3007.56,2467.11,540.45,Proj6
2012-04-20,3000.45,2645.25,355.2,Proj3
2012-04-23,2970.45,2264.65,705.8,Proj6
2012-04-24,2961.6,1700.2,1261.4,Proj6
2012-04-25,3635.56,3760.59,940.41,Proj5
2012-04-26,3050.61,2506.52,544.09,Proj7
2012-04-27,3069.2,2479.54,589.66,Proj7
2012-04-30,3046.36,2711.15,335.21,Proj7
2012-05-01,3050.44,2203.98,846.46,Proj4
2012-05-02,3059.85,2412.86,646.99,Proj2
2012-05-03,3024.3,2665.03,359.27,Proj3
2012-05-04,2956.34,2426.75,529.59,Proj8
2012-05-07,2957.76,2112.22,845.54,Proj7
2012-05-08,2946.27,2152.77,793.5,Proj6
2012-05-09,2934.71,1918.09,1016.62,Proj6
2012-05-10,4987.19,5106.5,891.04,Proj9
2012-05-11,2933.82,2017.62,916.2,Proj1
2012-05-14,3483.1,3758.13,814.73,Proj5
2012-05-15,2893.76,2207.5,686.26,Proj1
2012-05-16,2874.04,2259.51,614.53,Proj4
2012-05-17,2813.69,2050.66,763.03,Proj7
2012-05-18,2778.79,1608.75,1170.04,Proj1
2012-05-21,3416.65,4002.41,623.65,Proj5
2012-05-22,2839.08,1961.23,877.85,Proj7
2012-05-23,2850.12,2162.82,687.3,Proj1
2012-05-24,2839.38,2520.83,318.55,Proj7
2012-05-25,2837.53,2082.05,755.48,Proj7
2012-05-29,2870.99,2153.36,717.63,Proj3
2012-05-30,3404.83,4245.14,478.95,Proj5
2012-05-31,2827.34,2249.17,578.17,Proj8
2012-06-01,2747.48,2309.24,438.24,Proj4
2012-06-04,3312.01,3924.2,579.9,Proj5
2012-06-05,2778.11,1944.7,833.41,Proj1
2012-06-06,2844.72,2298.91,545.81,Proj2
2012-06-07,2831.02,2320.16,510.86,Proj4
2012-06-08,2858.42,2184.31,674.11,Proj6
2012-06-11,2809.73,1930.15,879.58,Proj1
2012-06-12,2843.07,2415.89,427.18,Proj3
2012-06-13,2818.61,2250.37,568.24,Proj6
2012-06-14,3403.6,3910.93,663.59,Proj5
2012-06-15,2872.8,2412.37,460.43,Proj4
2012-06-18,2895.33,2122.91,772.42,Proj3
2012-06-19,2929.76,2357.05,572.71,Proj3
2012-06-20,2930.45,2179.17,751.28,Proj6
2012-06-21,2859.09,2093.03,766.06,Proj1
2012-06-22,2892.42,2416.67,475.75,Proj2
2012-06-25,2836.16,2233.38,602.78,Proj7
2012-06-26,2854.06,2143.24,710.82,Proj8
2012-06-27,2875.32,2183.68,691.64,Proj7
2012-06-28,4844.13,4925.19,879.41,Proj9
2012-06-29,2935.05,2302.89,632.16,Proj2
2012-07-02,2951.23,2062.43,888.8,Proj1
2012-07-03,2976.08,2354.5,621.58,Proj7
2012-07-05,2976.12,2379.88,596.24,Proj8
2012-07-06,2937.33,2365.36,571.97,Proj4
2012-07-09,2931.77,2233.97,697.8,Proj6
2012-07-10,2902.33,2352.1,550.23,Proj1
2012-07-11,2887.98,2495.82,392.16,Proj6
2012-07-12,2866.19,1676.55,1189.64,Proj4
2012-07-13,3490.16,3870.65,758.11,Proj5
2012-07-16,2896.94,2463.49,433.45,Proj3
2012-07-17,2910.04,1967.52,942.52,Proj2
2012-07-18,2942.6,2151.23,791.37,Proj3
2012-07-19,5042.03,6449.21,386.22,Proj9
2012-07-20,4973.01,5417.73,758.21,Proj9
2012-07-23,2890.15,2024.35,865.8,Proj1
2012-07-24,2862.99,1738.86,1124.13,Proj7
2012-07-25,2854.24,2335.91,518.33,Proj3
2012-07-26,2893.25,1629.98,1263.27,Proj8
2012-07-27,2958.09,2015.96,942.13,Proj8
2012-07-30,2945.84,2117.19,828.65,Proj7
2012-07-31,2939.52,1989.37,950.15,Proj8
2012-08-01,2920.21,2431.91,488.3,Proj1
2012-08-02,2909.77,2218.18,691.59,Proj1
2012-08-03,2967.9,2316.64,651.26,Proj7
2012-08-06,5082.85,5821.77,661.2,Proj9
2012-08-07,3015.86,2475.71,540.15,Proj2
2012-08-08,3011.25,2455.02,556.23,Proj2
2012-08-09,3018.64,2072.94,945.7,Proj6
2012-08-10,3020.86,2477.31,543.55,Proj4
2012-08-13,3022.52,2249.62,772.9,Proj8
2012-08-14,5128.87,6260.66,512.71,Proj9
2012-08-15,3030.93,2420.09,610.84,Proj2
2012-08-16,3674.87,4222.19,716.73,Proj5
2012-08-17,3076.59,1988.01,1088.58,Proj4
2012-08-20,3076.21,2076.87,999.34,Proj3
2012-08-21,3067.26,2338.89,728.37,Proj7
2012-08-22,3073.67,2279.5,794.17,Proj1
2012-08-23,3053.4,2248.38,805.02,Proj8
2012-08-24,3069.79,2608.98,460.81,Proj3
2012-08-27,3687.83,4051.02,822.62,Proj5
2012-08-28,3077.14,2564.39,512.75,Proj7
2012-08-29,3697.43,4449.17,609.43,Proj5
2012-08-30,3048.71,2580.82,467.89,Proj3
2012-08-31,3066.96,2093.62,973.34,Proj8
2012-09-04,3075.06,2419.72,655.34,Proj7
2012-09-05,3069.27,2376.25,693.02,Proj8
2012-09-06,3135.81,2658.5,477.31,Proj2
2012-09-07,5331.91,6373.23,587.13,Proj9
2012-09-10,3104.02,2320.51,783.51,Proj2
2012-09-11,3725.44,3917.73,928.01,Proj5
2012-09-12,3114.31,2324.33,789.98,Proj2
2012-09-13,3155.83,1883.44,1272.39,Proj4
2012-09-14,5412.71,6678.06,512.73,Proj9
2012-09-17,5403.74,5708.55,895.25,Proj9
2012-09-18,3177.8,2543.5,634.3,Proj3
2012-09-19,3182.62,2174.57,1008.05,Proj7
2012-09-20,3175.96,2857.73,318.23,Proj6
2012-09-21,3179.96,2344.46,835.5,Proj2
2012-09-24,3160.78,2234.63,926.15,Proj7
2012-09-25,3741.28,4153.8,810.06,Proj5
2012-09-26,3093.7,2577.96,515.74,Proj8
2012-09-27,3136.6,2737.61,398.99,Proj2
2012-09-28,3116.23,2304.6,811.63,Proj3
2012-10-01,3113.53,2420.32,693.21,Proj4
2012-10-02,3744.05,4055.28,867.11,Proj5
2012-10-03,3135.23,2272.32,862.91,Proj8
2012-10-04,3779.35,3781.1,1048.85,Proj5
2012-10-05,3136.19,2559.31,576.88,Proj4
2012-10-08,3112.35,2480.74,631.61,Proj8
2012-10-09,3065.02,2293.3,771.72,Proj4
2012-10-10,3051.78,2288.28,763.5,Proj8
2012-10-11,3049.41,2258.6,790.81,Proj1
2012-10-12,3044.11,2149.28,894.83,Proj2
2012-10-15,5209.11,5480.95,871.8,Proj9
2012-10-16,3101.17,1859.13,1242.04,Proj7
2012-10-17,3104.12,1818.27,1285.85,Proj4
2012-10-18,3687.44,3666.24,1036.07,Proj5
2012-10-19,3005.62,2090.64,914.98,Proj2
2012-10-22,3016.96,2140.99,875.97,Proj4
2012-10-23,5083.78,5732.35,697.52,Proj9
2012-10-24,2981.7,2191.98,789.72,Proj1
2012-10-25,3583.34,3305.95,1149.48,Proj5
2012-10-26,3585.54,4363.25,563.92,Proj5
2012-10-31,5061.29,6911.4,212.67,Proj9
2012-11-01,3020.06,1732.92,1287.14,Proj3
2012-11-02,5069.62,5172.15,913.27,Proj9
2012-11-05,2999.66,2373.64,626.02,Proj4
2012-11-06,3011.93,2412.16,599.77,Proj1
2012-11-07,2937.29,2541.61,395.68,Proj6
2012-11-08,2895.58,2354.31,541.27,Proj6
2012-11-09,2904.87,2027.73,877.14,Proj7
2012-11-12,2904.25,1959.15,945.1,Proj4
2012-11-13,2883.89,2165.11,718.78,Proj1
2012-11-14,2846.81,2262.5,584.31,Proj6
2012-11-15,2836.94,2208.62,628.32,Proj1
2012-11-16,2853.13,2172.56,680.57,Proj2
2012-11-19,2916.07,2372.59,543.48,Proj3
2012-11-20,2916.68,2116.33,800.35,Proj8
2012-11-21,3511.86,3474.03,996.53,Proj5
2012-11-23,3560.22,4299.71,578.12,Proj5
2012-11-26,5060.53,5450.91,796.42,Proj9
2012-11-27,5045.24,4932.66,994.72,Proj9
2012-11-28,2991.78,2322.89,668.89,Proj6
2012-11-29,3012.03,1993.71,1018.32,Proj7
2012-11-30,5117.41,6210.12,526.19,Proj9
2012-12-03,3002.2,2413.33,588.87,Proj8
2012-12-04,2996.69,2497.47,499.22,Proj2
2012-12-05,3568.44,3745.59,892.82,Proj5
2012-12-06,2989.27,2195.8,793.47,Proj8
2012-12-07,2978.04,2226.4,751.64,Proj7
2012-12-10,2986.96,2549.32,437.64,Proj3
2012-12-11,3022.3,1773.6,1248.7,Proj2
2012-12-12,3013.81,2111.42,902.39,Proj8
2012-12-13,2992.16,2205.88,786.28,Proj7
2012-12-14,3565.6,4032.71,730.93,Proj5
2012-12-17,3010.6,2238.34,772.26,Proj7
2012-12-18,3054.53,2372.19,682.34,Proj6
2012-12-19,3044.36,2372.42,671.94,Proj2
2012-12-20,3050.39,2050.08,1000.31,Proj1
2012-12-21,3625.21,3708.49,960.74,Proj5
2012-12-24,3012.6,2227.94,784.66,Proj2
2012-12-26,2990.16,2114.33,875.83,Proj1
2012-12-27,2985.91,2365.61,620.3,Proj4
2012-12-28,2960.31,2062.02,898.29,Proj6
2012-12-31,3019.51,2112.1,907.41,Proj6
2013-01-02,3112.26,2269.46,842.8,Proj2
2013-01-03,3100.57,2317.55,783.02,Proj1
2013-01-04,3101.66,2193.12,908.54,Proj1
2013-01-07,3098.81,2648.05,450.76,Proj1
2013-01-08,3710.17,3622.0,1079.59,Proj5
2013-01-09,3105.81,2327.43,778.38,Proj8
2013-01-10,3121.76,2332.77,788.99,Proj8
2013-01-11,3125.63,2247.53,878.1,Proj4
2013-01-14,3117.5,2268.98,848.52,Proj7
2013-01-15,5288.33,6267.9,603.62,Proj9
2013-01-16,3117.54,2283.76,833.78,Proj1
2013-01-17,3763.2,4359.62,713.99,Proj5
2013-01-18,3134.71,2299.23,835.48,Proj6
2013-01-22,3143.18,2257.18,886.0,Proj8
2013-01-23,3153.67,2451.27,702.4,Proj1
2013-01-24,3130.38,2451.35,679.03,Proj4
2013-01-25,3149.71,2245.06,904.65,Proj2
2013-01-28,3154.3,2297.29,857.01,Proj3
2013-01-29,3153.66,2033.95,1119.71,Proj4
2013-01-30,3142.31,2274.93,867.38,Proj2
2013-01-31,3142.13,2147.53,994.6,Proj7
2013-02-01,3179.1,2415.67,763.43,Proj7
2013-02-04,3131.17,2311.72,819.45,Proj3
2013-02-05,3171.58,2485.23,686.35,Proj4
2013-02-06,3168.48,2025.44,1143.04,Proj6
2013-02-07,3165.13,2240.54,924.59,Proj3
2013-02-08,3193.87,2387.73,806.14,Proj7
2013-02-11,3192.0,2608.86,583.14,Proj2
2013-02-12,3186.49,2515.93,670.56,Proj1
2013-02-13,3196.88,2285.51,911.37,Proj4
2013-02-14,3198.66,2508.69,689.97,Proj1
2013-02-15,3192.03,2630.18,561.85,Proj3
2013-02-19,3856.31,4348.57,797.72,Proj5
2013-02-20,3164.41,2355.79,808.62,Proj1
2013-02-21,5323.53,5401.66,970.83,Proj9
2013-02-22,3161.82,2536.3,625.52,Proj7
2013-02-25,5297.62,5180.64,1044.0,Proj9
2013-02-26,3129.65,2453.81,675.84,Proj2
2013-02-27,3162.26,2426.39,735.87,Proj4
2013-02-28,5372.32,5998.16,760.93,Proj9
2013-03-01,3169.74,2318.81,850.93,Proj1
2013-03-04,3182.03,2167.78,1014.25,Proj1
2013-03-05,3224.13,2197.35,1026.77,Proj1
2013-03-06,3222.37,2432.84,789.53,Proj6
2013-03-07,3232.09,2589.28,642.81,Proj8
2013-03-08,3244.37,2319.83,924.54,Proj7
2013-03-11,3252.87,2936.72,316.15,Proj3
2013-03-12,3242.32,2244.02,998.3,Proj1
2013-03-13,3245.12,2543.94,701.18,Proj2
2013-03-14,3258.93,2406.58,852.35,Proj7
2013-03-15,5523.42,6208.33,765.74,Proj9
2013-03-18,5503.9,6264.78,731.68,Proj9
2013-03-19,3229.1,2345.57,883.53,Proj6
2013-03-20,3254.19,2461.89,792.3,Proj8
2013-03-21,3222.6,2365.22,857.38,Proj2
2013-03-22,3894.0,4191.13,916.59,Proj5
2013-03-25,3235.3,2442.35,792.95,Proj1
2013-03-26,3252.48,2441.68,810.8,Proj3
2013-03-27,3256.52,2369.53,886.99,Proj3
2013-03-28,3267.52,2231.79,1035.73,Proj4
2013-04-01,5506.59,6483.79,645.65,Proj9
2013-04-02,3254.86,2399.16,855.7,Proj3
2013-04-03,3862.32,4288.06,836.34,Proj5
2013-04-04,5482.47,6084.46,791.2,Proj9
2013-04-05,3203.86,2594.63,609.23,Proj8
2013-04-08,3222.25,2209.55,1012.7,Proj1
2013-04-09,3237.86,2681.68,556.18,Proj1
2013-04-10,3297.25,2473.26,823.99,Proj3
